5,1,6,2,3.109782e-79
5,2,6,3,3.629008e-79
5,3,6,4,5.415394e-79
5,4,6,5,6.884911e-79
5,5,6,6,8.141007e-79
5,6,6,7,7.738982e-79
5,7,6,8,7.341207e-79
5,8,6,9,6.921160e-79
5,9,6,10,5.145867e-79
5,10,6,11,3.427129e-79
5,11,6,12,1.982453e-79
5,12,6,13,9.364193e-80
5,13,6,14,3.630997e-80
5,14,6,15,1.387735e-80
5,15,6,16,8.677617e-82
5,16,6,17,-6.424076e-82
6,1,7,2,3.337411e-79
6,2,7,3,3.965343e-79
6,3,7,4,5.915613e-79
6,4,7,5,7.014411e-79
6,5,7,6,7.738982e-79
6,6,7,7,8.554283e-79
6,7,7,8,7.879186e-79
6,8,7,9,7.433642e-79
6,9,7,10,5.656739e-79
6,10,7,11,3.837563e-79
6,11,7,12,2.236046e-79
6,12,7,13,1.084635e-79
6,13,7,14,4.679260e-80
6,14,7,15,2.016688e-80
6,15,7,16,2.959829e-81
6,16,7,17,-4.369278e-82
7,1,8,2,3.253582e-79
7,2,8,3,3.806013e-79
7,3,8,4,5.683775e-79
7,4,8,5,6.815112e-79
7,5,8,6,7.341207e-79
7,6,8,7,7.879186e-79
7,7,8,8,8.088892e-79
7,8,8,9,7.367133e-79
7,9,8,10,5.633745e-79
7,10,8,11,3.920199e-79
7,11,8,12,2.340422e-79
7,12,8,13,1.177491e-79
7,13,8,14,5.536190e-80
7,14,8,15,2.594136e-80
7,15,8,16,5.464148e-81
7,16,8,17,-8.867431e-83
8,1,9,2,3.086935e-79
8,2,9,3,3.525447e-79
8,3,9,4,5.270431e-79
8,4,9,5,6.356982e-79
8,5,9,6,6.921160e-79
8,6,9,7,7.433642e-79
8,7,9,8,7.367133e-79
8,8,9,9,7.379343e-79
8,9,9,10,5.547608e-79
8,10,9,11,3.855583e-79
8,11,9,12,2.370350e-79
8,12,9,13,1.208208e-79
8,13,9,14,5.987985e-80
8,14,9,15,2.927504e-80
8,15,9,16,7.101360e-81
8,16,9,17,1.339414e-82
9,1,10,2,2.372775e-79
9,2,10,3,2.630355e-79
9,3,10,4,3.895419e-79
9,4,10,5,4.756715e-79
9,5,10,6,5.145867e-79
9,6,10,7,5.656739e-79
9,7,10,8,5.633745e-79
9,8,10,9,5.547608e-79
9,9,10,10,4.682480e-79
9,10,10,11,3.277024e-79
9,11,10,12,2.069763e-79
9,12,10,13,1.123189e-79
9,13,10,14,6.156802e-80
9,14,10,15,3.261566e-80
9,15,10,16,9.628625e-81
9,16,10,17,6.354506e-82
10,1,11,2,1.623871e-79
10,2,11,3,1.763856e-79
10,3,11,4,2.593050e-79
10,4,11,5,3.199762e-79
10,5,11,6,3.427129e-79
10,6,11,7,3.837563e-79
10,7,11,8,3.920199e-79
10,8,11,9,3.855583e-79
10,9,11,10,3.277024e-79
10,10,11,11,2.621492e-79
10,11,11,12,1.667422e-79
10,12,11,13,9.187279e-80
10,13,11,14,5.292266e-80
10,14,11,15,2.848306e-80
10,15,11,16,8.861856e-81
10,16,11,17,6.954773e-82
11,1,12,2,9.632743e-80
11,2,12,3,9.937935e-80
11,3,12,4,1.457446e-79
11,4,12,5,1.821589e-79
11,5,12,6,1.982453e-79
11,6,12,7,2.236046e-79
11,7,12,8,2.340422e-79
11,8,12,9,2.370350e-79
11,9,12,10,2.069763e-79
11,10,12,11,1.667422e-79
11,11,12,12,1.193502e-79
11,12,12,13,6.598504e-80
11,13,12,14,3.853129e-80
11,14,12,15,2.144629e-80
11,15,12,16,7.141230e-81
11,16,12,17,6.409432e-82
12,1,13,2,4.834720e-80
12,2,13,3,4.797530e-80
12,3,13,4,6.859378e-80
12,4,13,5,8.673351e-80
12,5,13,6,9.364193e-80
12,6,13,7,1.084635e-79
12,7,13,8,1.177491e-79
12,8,13,9,1.208208e-79
12,9,13,10,1.123189e-79
12,10,13,11,9.187279e-80
12,11,13,12,6.598504e-80
12,12,13,13,4.214454e-80
12,13,13,14,2.596900e-80
12,14,13,15,1.461251e-80
12,15,13,16,5.186746e-81
12,16,13,17,5.304958e-82
13,1,14,2,2.247655e-80
13,2,14,3,1.980317e-80
13,3,14,4,2.666378e-80
13,4,14,5,3.583119e-80
13,5,14,6,3.630997e-80
13,6,14,7,4.679260e-80
13,7,14,8,5.536190e-80
13,8,14,9,5.987985e-80
13,9,14,10,6.156802e-80
13,10,14,11,5.292266e-80
13,11,14,12,3.853129e-80
13,12,14,13,2.596900e-80
13,13,14,14,2.003831e-80
13,14,14,15,1.170769e-80
13,15,14,16,4.245816e-81
13,16,14,17,4.787901e-82
14,1,15,2,1.041239e-80
14,2,15,3,8.130958e-81
14,3,15,4,1.015332e-80
14,4,15,5,1.449002e-80
14,5,15,6,1.387735e-80
14,6,15,7,2.016688e-80
14,7,15,8,2.594136e-80
14,8,15,9,2.927504e-80
14,9,15,10,3.261566e-80
14,10,15,11,2.848306e-80
14,11,15,12,2.144629e-80
14,12,15,13,1.461251e-80
14,13,15,14,1.170769e-80
14,14,15,15,7.702367e-81
14,15,15,16,2.862324e-81
14,16,15,17,3.233580e-82
15,1,16,2,2.112753e-81
15,2,16,3,7.276350e-82
15,3,16,4,3.524381e-82
15,4,16,5,1.405239e-81
15,5,16,6,8.677617e-82
15,6,16,7,2.959829e-81
15,7,16,8,5.464148e-81
15,8,16,9,7.101360e-81
15,9,16,10,9.628625e-81
15,10,16,11,8.861856e-81
15,11,16,12,7.141230e-81
15,12,16,13,5.186746e-81
15,13,16,14,4.245816e-81
15,14,16,15,2.862324e-81
15,15,16,16,1.247998e-81
15,16,16,17,1.468619e-82
16,1,17,2,-6.518251e-83
16,2,17,3,-2.832949e-82
16,3,17,4,-5.357672e-82
16,4,17,5,-5.071381e-82
16,5,17,6,-6.424076e-82
16,6,17,7,-4.369278e-82
16,7,17,8,-8.867431e-83
16,8,17,9,1.339414e-82
16,9,17,10,6.354506e-82
16,10,17,11,6.954773e-82
16,11,17,12,6.409432e-82
16,12,17,13,5.304958e-82
16,13,17,14,4.787901e-82
16,14,17,15,3.233580e-82
16,15,17,16,1.468619e-82
16,16,17,17,2.297338e-83
