   |          0 |          1 |          2 |          3 |          4 |          5 |          6 |          7 |          8 |          9 |         10 |         11 |         12 |         13 |         14 |         15 |         16 |         17 |         18 |         19 |         20 |         21 |         22 |         23 |         24 |         25 |         26 |         27 |         28 |         29 |         30 |         31 |         32 |         33 |         34 |         35 |         36 |         37 |         38 |         39 |         40 |         41 |         42 |         43 |         44 |         45 |         46 |         47 |         48 |         49 |         50 |         51 |         52 |         53 |         54 |         55 |         56 |         57 |         58 |         59 |         60 |         61 |         62 |         63 |         64 |         65 |         66 |         67 |         68 |         69 |         70 |
20 |  6.846e-82 |   8.51e-80 |  6.757e-80 |  1.917e-82 |    3.6e-80 |  1.242e-79 |  7.528e-80 |  7.067e-80 |  1.221e-82 |  2.373e-80 |   1.15e-79 |  1.569e-79 |  1.046e-79 |  4.193e-80 |  7.908e-83 |  4.059e-80 |  8.796e-80 |  1.313e-79 |  1.765e-79 |  4.051e-80 |  9.383e-80 |  1.764e-83 |  2.198e-80 |  9.891e-80 |  1.205e-79 |  1.721e-79 |  1.588e-79 |  7.209e-80 |  3.838e-80 |  3.171e-82 |  2.304e-80 |  8.686e-80 |  1.247e-79 |   1.54e-79 |  1.382e-79 |  1.054e-79 |  7.084e-80 |  2.879e-80 |  4.398e-82 |  3.285e-80 |  1.117e-79 |  1.498e-79 |  1.279e-79 |  9.659e-80 |  7.803e-80 |  4.687e-80 |  2.427e-80 |  5.263e-82 |  2.419e-80 |  7.606e-80 |  1.145e-79 |  1.304e-79 |  1.085e-79 |  8.505e-80 |   8.31e-80 |   6.68e-80 |  4.088e-80 |  6.703e-82 |  3.036e-80 |  1.079e-79 |  8.203e-80 |  6.676e-80 |   7.74e-80 |  6.484e-80 |  2.234e-81 |  4.432e-80 |  5.293e-80 |  7.677e-80 |  8.439e-80 |  1.051e-79 |  5.518e-81 |
21 |   4.42e-84 |  7.646e-82 |  7.182e-82 |  1.441e-84 |  3.868e-82 |  9.836e-82 |  6.352e-82 |  4.232e-82 |  9.449e-85 |   3.33e-82 |  1.002e-81 |  1.142e-81 |  7.172e-82 |  1.646e-82 |  8.887e-85 |  3.005e-82 |  8.458e-82 |  1.011e-81 |  1.153e-81 |  5.661e-82 |  1.764e-83 |  4.585e-84 |  3.701e-82 |  9.157e-82 |  9.445e-82 |  1.296e-81 |  1.008e-81 |  3.847e-82 |  3.641e-82 |  2.701e-84 |  1.974e-82 |  6.973e-82 |  1.016e-81 |  1.314e-81 |  9.956e-82 |  7.118e-82 |  4.897e-82 |  2.399e-82 |  3.735e-84 |  3.274e-82 |  1.086e-81 |  1.049e-81 |  9.892e-82 |  8.189e-82 |   5.76e-82 |  3.275e-82 |  2.035e-82 |  4.649e-84 |  2.567e-82 |  6.211e-82 |  9.553e-82 |  1.062e-81 |  8.534e-82 |  6.175e-82 |  6.449e-82 |  4.949e-82 |  2.861e-82 |  6.065e-84 |  3.129e-82 |  8.077e-82 |  6.798e-82 |  5.185e-82 |  5.942e-82 |  4.817e-82 |  1.928e-83 |   4.02e-82 |  4.297e-82 |  6.195e-82 |  7.236e-82 |  6.866e-82 |  5.203e-83 |
22 |  1.357e-81 |  2.159e-79 |  1.956e-79 |  3.935e-82 |  2.834e-79 |  3.038e-79 |  1.518e-79 |  6.828e-80 |  1.507e-82 |  2.654e-79 |  4.062e-79 |  2.988e-79 |  1.178e-79 |  2.489e-80 |  1.404e-82 |  2.582e-79 |  3.666e-79 |  3.235e-79 |  1.887e-79 |  1.231e-79 |  2.198e-80 |  3.701e-82 |  3.771e-79 |  3.218e-79 |  3.878e-79 |  2.999e-79 |  1.504e-79 |   9.26e-80 |  6.165e-80 |  6.394e-82 |  1.622e-79 |  3.584e-79 |  3.512e-79 |  3.598e-79 |  2.345e-79 |  1.054e-79 |  1.245e-79 |  5.464e-80 |  7.105e-82 |  2.061e-79 |  3.932e-79 |  3.791e-79 |  2.329e-79 |  1.545e-79 |  1.298e-79 |  9.174e-80 |  4.727e-80 |  9.909e-82 |  1.847e-79 |  2.268e-79 |  2.987e-79 |  2.722e-79 |  1.907e-79 |  1.595e-79 |  1.703e-79 |  1.419e-79 |  7.297e-80 |  1.359e-81 |  1.711e-79 |  2.188e-79 |  1.594e-79 |  1.541e-79 |  1.761e-79 |  1.381e-79 |  4.561e-81 |  1.617e-79 |  1.272e-79 |  1.719e-79 |  2.389e-79 |  2.123e-79 |  1.171e-80 |
23 |   3.16e-81 |  4.401e-79 |  5.395e-79 |  9.162e-82 |  4.392e-79 |   7.58e-79 |  4.269e-79 |  2.714e-79 |  3.911e-82 |   3.75e-79 |  8.854e-79 |  8.134e-79 |  4.318e-79 |  1.083e-79 |  4.231e-82 |  4.417e-79 |  6.775e-79 |  8.008e-79 |  7.288e-79 |  3.461e-79 |  9.891e-80 |  9.157e-82 |  3.218e-79 |  1.346e-78 |  6.606e-79 |    9.4e-79 |  5.385e-79 |  2.817e-79 |  2.004e-79 |  1.653e-81 |  2.817e-79 |  6.025e-79 |  8.793e-79 |  8.499e-79 |  6.723e-79 |  4.185e-79 |  3.185e-79 |  1.649e-79 |  1.963e-81 |  3.485e-79 |  8.231e-79 |  9.494e-79 |  6.379e-79 |   4.91e-79 |  3.484e-79 |  2.281e-79 |  1.275e-79 |  2.636e-81 |  2.957e-79 |  4.994e-79 |  7.087e-79 |  7.398e-79 |  5.378e-79 |  4.198e-79 |  4.488e-79 |   3.49e-79 |  1.886e-79 |  3.627e-81 |  2.868e-79 |  5.715e-79 |  4.243e-79 |  3.525e-79 |  4.453e-79 |  3.506e-79 |  1.179e-80 |  3.049e-79 |  2.892e-79 |  4.343e-79 |  5.034e-79 |  5.529e-79 |  2.972e-80 |
24 |  3.393e-81 |  5.992e-79 |   5.01e-79 |  9.419e-82 |  4.978e-79 |  8.227e-79 |  4.572e-79 |  3.069e-79 |  5.379e-82 |  3.892e-79 |   9.25e-79 |  9.348e-79 |  4.752e-79 |  1.381e-79 |  4.387e-82 |  4.377e-79 |  8.121e-79 |  7.823e-79 |  8.809e-79 |  4.154e-79 |  1.205e-79 |  9.445e-82 |  3.878e-79 |  6.606e-79 |   1.69e-78 |  6.852e-79 |  7.663e-79 |  3.079e-79 |  2.137e-79 |  1.906e-81 |  2.787e-79 |  7.659e-79 |  8.022e-79 |  1.044e-78 |   7.19e-79 |   4.76e-79 |  3.672e-79 |   1.74e-79 |  2.383e-81 |  3.337e-79 |  9.607e-79 |  1.086e-78 |  6.956e-79 |  5.736e-79 |  4.325e-79 |  2.589e-79 |  1.451e-79 |  2.796e-81 |  2.711e-79 |  5.601e-79 |  7.678e-79 |  8.953e-79 |  6.003e-79 |  4.641e-79 |  4.861e-79 |  3.994e-79 |  2.258e-79 |  3.882e-81 |  3.175e-79 |   6.59e-79 |  4.991e-79 |  4.045e-79 |  5.005e-79 |  3.971e-79 |  1.257e-80 |  3.156e-79 |  3.372e-79 |  4.738e-79 |  6.139e-79 |   5.82e-79 |  3.325e-80 |
25 |   4.49e-81 |  5.756e-79 |  6.859e-79 |  1.345e-81 |  3.848e-79 |  9.559e-79 |   6.39e-79 |  4.798e-79 |  6.099e-82 |  2.902e-79 |  9.738e-79 |  1.227e-78 |  7.213e-79 |  1.713e-79 |  7.177e-82 |  3.525e-79 |  8.388e-79 |  1.068e-78 |  1.164e-78 |  5.542e-79 |  1.721e-79 |  1.296e-81 |  2.999e-79 |    9.4e-79 |  6.852e-79 |  2.446e-78 |  5.296e-79 |  5.237e-79 |  2.805e-79 |  2.582e-81 |  2.195e-79 |  7.499e-79 |  1.045e-78 |   1.11e-78 |  1.116e-78 |  6.848e-79 |  4.587e-79 |  2.332e-79 |  3.298e-81 |  3.376e-79 |  1.001e-78 |  1.228e-78 |  9.673e-79 |   7.41e-79 |  5.674e-79 |  3.304e-79 |  1.912e-79 |   3.87e-81 |  2.496e-79 |  6.349e-79 |  9.021e-79 |  1.049e-78 |  7.933e-79 |  6.485e-79 |  6.373e-79 |   4.98e-79 |  3.034e-79 |  4.931e-81 |  2.958e-79 |  7.823e-79 |  6.128e-79 |  5.058e-79 |  6.211e-79 |  4.946e-79 |  1.653e-80 |   3.83e-79 |  4.202e-79 |  6.149e-79 |  6.566e-79 |  8.617e-79 |  4.275e-80 |
26 |  3.358e-81 |  4.972e-79 |  4.558e-79 |  1.003e-81 |  2.309e-79 |  7.234e-79 |  4.445e-79 |  4.515e-79 |  9.578e-82 |  1.395e-79 |  6.595e-79 |  8.782e-79 |  7.421e-79 |  3.609e-79 |  3.742e-82 |  1.878e-79 |  5.326e-79 |  6.827e-79 |  1.071e-78 |  8.079e-79 |  1.588e-79 |  1.008e-81 |  1.504e-79 |  5.385e-79 |  7.663e-79 |  5.296e-79 |  2.163e-78 |  2.295e-79 |  2.881e-79 |  1.693e-81 |  7.854e-80 |  5.311e-79 |   7.02e-79 |  9.809e-79 |  6.706e-79 |  7.324e-79 |  4.399e-79 |  1.722e-79 |   2.56e-81 |  1.916e-79 |  6.274e-79 |  8.538e-79 |  8.074e-79 |  5.871e-79 |  4.832e-79 |  2.554e-79 |  1.493e-79 |  2.904e-81 |  1.354e-79 |  4.645e-79 |  6.728e-79 |  7.483e-79 |  6.623e-79 |  4.455e-79 |  4.716e-79 |  3.798e-79 |  2.164e-79 |  3.668e-81 |  1.849e-79 |  6.023e-79 |  4.439e-79 |  3.753e-79 |  4.432e-79 |  3.521e-79 |  1.257e-80 |  2.249e-79 |  3.032e-79 |   4.46e-79 |   4.89e-79 |  5.267e-79 |   3.29e-80 |
27 |  1.623e-81 |  2.713e-79 |  2.134e-79 |  5.281e-82 |  1.213e-79 |  3.332e-79 |  1.982e-79 |  2.182e-79 |  4.382e-82 |  9.282e-80 |   3.29e-79 |  3.931e-79 |  3.354e-79 |  1.787e-79 |  1.378e-82 |  1.074e-79 |  2.952e-79 |  3.312e-79 |  4.242e-79 |  4.604e-79 |  7.209e-80 |  3.847e-82 |   9.26e-80 |  2.817e-79 |  3.079e-79 |  5.237e-79 |  2.295e-79 |  6.222e-79 |  3.503e-80 |  8.858e-82 |  7.978e-80 |   2.73e-79 |  3.242e-79 |  4.151e-79 |  4.231e-79 |  3.017e-79 |  2.203e-79 |  8.394e-80 |  1.143e-81 |  1.091e-79 |  3.482e-79 |  3.868e-79 |  3.634e-79 |  2.677e-79 |  2.247e-79 |  1.208e-79 |  6.538e-80 |  1.243e-81 |  8.518e-80 |  2.303e-79 |  3.553e-79 |  3.402e-79 |  2.829e-79 |  2.291e-79 |  2.206e-79 |  1.794e-79 |  1.072e-79 |  1.371e-81 |  8.972e-80 |  2.723e-79 |  2.234e-79 |  1.802e-79 |   2.19e-79 |  1.843e-79 |  5.322e-81 |  1.391e-79 |  1.417e-79 |  2.096e-79 |  2.345e-79 |  3.139e-79 |  1.324e-80 |
28 |   1.07e-81 |   1.55e-79 |  1.599e-79 |  2.696e-82 |  8.801e-80 |   2.12e-79 |  1.356e-79 |  1.232e-79 |  1.955e-82 |  5.859e-80 |  2.099e-79 |  2.514e-79 |  1.889e-79 |  5.723e-80 |  1.719e-82 |  7.315e-80 |  1.737e-79 |  2.158e-79 |  3.025e-79 |  1.467e-79 |  3.838e-80 |  3.641e-82 |  6.165e-80 |  2.004e-79 |  2.137e-79 |  2.805e-79 |  2.881e-79 |  3.503e-80 |  1.793e-79 |    3.6e-82 |  3.807e-80 |  1.619e-79 |  2.307e-79 |  2.825e-79 |  2.183e-79 |  1.884e-79 |  1.052e-79 |  5.445e-80 |   7.44e-82 |  6.785e-80 |   2.03e-79 |  2.647e-79 |  2.126e-79 |  1.644e-79 |  1.384e-79 |  7.434e-80 |  4.139e-80 |    9.4e-82 |  4.741e-80 |  1.508e-79 |  1.929e-79 |  2.486e-79 |  1.855e-79 |  1.298e-79 |  1.558e-79 |   1.07e-79 |  7.091e-80 |  1.094e-81 |  6.178e-80 |  1.786e-79 |  1.397e-79 |  1.116e-79 |  1.391e-79 |  1.104e-79 |  3.832e-81 |  7.841e-80 |  9.422e-80 |  1.306e-79 |  1.618e-79 |  1.591e-79 |   1.07e-80 |
29 |  9.034e-84 |  1.005e-81 |  1.281e-81 |  2.485e-84 |  8.024e-82 |  1.852e-81 |  1.162e-81 |  8.998e-82 |  1.334e-84 |  5.813e-82 |  1.884e-81 |  2.365e-81 |  1.282e-81 |  3.884e-82 |   1.54e-84 |  6.927e-82 |  1.653e-81 |  1.975e-81 |  2.185e-81 |  1.108e-81 |  3.171e-82 |  2.701e-84 |  6.394e-82 |  1.653e-81 |  1.906e-81 |  2.582e-81 |  1.693e-81 |  8.858e-82 |    3.6e-82 |  9.779e-84 |  4.566e-82 |  1.456e-81 |  1.883e-81 |  2.381e-81 |  1.948e-81 |  1.352e-81 |  9.721e-82 |  4.302e-82 |  6.418e-84 |  6.639e-82 |  1.865e-81 |  2.247e-81 |  1.996e-81 |  1.464e-81 |  1.125e-81 |  6.646e-82 |  3.768e-82 |  7.945e-84 |  5.359e-82 |  1.103e-81 |  1.877e-81 |  1.903e-81 |  1.569e-81 |  1.275e-81 |  1.193e-81 |  9.627e-82 |   5.64e-82 |  1.107e-83 |   5.55e-82 |  1.643e-81 |  1.195e-81 |  9.523e-82 |  1.179e-81 |  9.035e-82 |  3.646e-83 |  7.436e-82 |  7.898e-82 |  1.143e-81 |  1.383e-81 |  1.421e-81 |  8.853e-83 |
30 |  9.467e-82 |  1.452e-79 |  1.323e-79 |  2.169e-82 |  2.221e-79 |  2.163e-79 |  9.037e-80 |  5.267e-80 |  5.872e-83 |  1.932e-79 |  2.859e-79 |  2.232e-79 |  7.504e-80 |  1.049e-80 |  1.111e-82 |  2.473e-79 |  2.504e-79 |  2.316e-79 |  1.394e-79 |  6.354e-80 |  2.304e-80 |  1.974e-82 |  1.622e-79 |  2.817e-79 |  2.787e-79 |  2.195e-79 |  7.854e-80 |  7.978e-80 |  3.807e-80 |  4.566e-82 |  2.866e-79 |  2.266e-79 |  2.541e-79 |  2.362e-79 |  1.813e-79 |  7.782e-80 |  9.054e-80 |  4.101e-80 |  5.306e-82 |  1.217e-79 |  3.185e-79 |  3.062e-79 |  1.479e-79 |  1.075e-79 |  9.392e-80 |  6.333e-80 |  3.235e-80 |  7.406e-82 |  1.596e-79 |  1.657e-79 |  2.255e-79 |  1.857e-79 |  1.483e-79 |  1.116e-79 |  1.251e-79 |  1.046e-79 |  5.179e-80 |  1.028e-81 |  1.337e-79 |  1.786e-79 |  1.214e-79 |  1.111e-79 |  1.264e-79 |  1.026e-79 |  3.186e-81 |  1.244e-79 |  9.449e-80 |  1.272e-79 |  1.768e-79 |  1.649e-79 |  8.587e-81 |
31 |  2.803e-81 |  4.091e-79 |  4.063e-79 |  7.734e-82 |  4.149e-79 |  6.552e-79 |  3.324e-79 |  2.446e-79 |  4.115e-82 |  3.609e-79 |  7.498e-79 |  7.058e-79 |  3.623e-79 |  1.179e-79 |  3.282e-82 |    4.1e-79 |  6.692e-79 |  7.046e-79 |  6.034e-79 |  3.543e-79 |  8.686e-80 |  6.973e-82 |  3.584e-79 |  6.025e-79 |  7.659e-79 |  7.499e-79 |  5.311e-79 |   2.73e-79 |  1.619e-79 |  1.456e-81 |  2.266e-79 |  1.233e-78 |  5.653e-79 |  8.474e-79 |  5.692e-79 |  3.652e-79 |  2.874e-79 |  1.301e-79 |  1.856e-81 |  2.812e-79 |  8.138e-79 |  7.992e-79 |  5.839e-79 |  4.331e-79 |  3.242e-79 |  2.005e-79 |  9.825e-80 |  2.358e-81 |  2.824e-79 |  4.485e-79 |  6.097e-79 |   6.74e-79 |  4.641e-79 |  3.738e-79 |  3.809e-79 |  3.206e-79 |  1.733e-79 |  2.786e-81 |  2.541e-79 |  5.071e-79 |  3.686e-79 |  3.245e-79 |  3.903e-79 |  3.036e-79 |  1.016e-80 |  2.741e-79 |  2.612e-79 |  3.722e-79 |  4.616e-79 |   4.84e-79 |  2.536e-80 |
32 |   3.54e-81 |  5.428e-79 |  6.137e-79 |  1.007e-81 |  4.597e-79 |  8.361e-79 |  4.692e-79 |   3.27e-79 |  5.404e-82 |  3.543e-79 |  9.276e-79 |  9.139e-79 |   5.05e-79 |  1.422e-79 |  4.976e-82 |  4.179e-79 |  7.587e-79 |  8.791e-79 |  8.449e-79 |  4.393e-79 |  1.247e-79 |  1.016e-81 |  3.512e-79 |  8.793e-79 |  8.022e-79 |  1.045e-78 |   7.02e-79 |  3.242e-79 |  2.307e-79 |  1.883e-81 |  2.541e-79 |  5.653e-79 |  1.591e-78 |  7.046e-79 |  8.483e-79 |  5.038e-79 |  3.728e-79 |  1.719e-79 |  2.329e-81 |  3.402e-79 |  7.255e-79 |  1.125e-78 |  6.603e-79 |  5.682e-79 |  4.261e-79 |  2.532e-79 |  1.452e-79 |  3.065e-81 |  2.818e-79 |  5.448e-79 |  7.952e-79 |  8.302e-79 |  6.339e-79 |  4.877e-79 |    5.1e-79 |  4.023e-79 |  2.348e-79 |  3.887e-81 |  3.122e-79 |  6.822e-79 |  4.936e-79 |   4.03e-79 |  4.964e-79 |  3.955e-79 |  1.315e-80 |  3.304e-79 |  3.314e-79 |  4.945e-79 |  5.969e-79 |  5.948e-79 |  3.535e-80 |
33 |  4.385e-81 |  6.367e-79 |  5.644e-79 |  1.183e-81 |   4.26e-79 |  9.124e-79 |  5.888e-79 |  3.992e-79 |  7.008e-82 |  3.638e-79 |   9.78e-79 |  1.113e-78 |  6.627e-79 |  1.861e-79 |   5.99e-82 |  3.915e-79 |  8.285e-79 |  9.984e-79 |  1.139e-78 |  5.596e-79 |   1.54e-79 |  1.314e-81 |  3.598e-79 |  8.499e-79 |  1.044e-78 |   1.11e-78 |  9.809e-79 |  4.151e-79 |  2.825e-79 |  2.381e-81 |  2.362e-79 |  8.474e-79 |  7.046e-79 |  2.295e-78 |  5.313e-79 |  7.259e-79 |  4.387e-79 |  2.238e-79 |  2.938e-81 |  3.554e-79 |  1.087e-78 |  1.013e-78 |  9.554e-79 |  7.218e-79 |  5.342e-79 |  3.096e-79 |  1.772e-79 |  3.729e-81 |  2.816e-79 |  6.114e-79 |  9.183e-79 |  1.074e-78 |  7.554e-79 |  5.704e-79 |  6.174e-79 |   4.71e-79 |  2.609e-79 |  4.963e-81 |  3.165e-79 |  7.793e-79 |   6.07e-79 |  4.974e-79 |  5.925e-79 |  4.543e-79 |  1.655e-80 |  3.764e-79 |  4.037e-79 |  5.829e-79 |  7.066e-79 |   7.22e-79 |  4.281e-80 |
34 |   3.93e-81 |  4.359e-79 |  5.916e-79 |  9.289e-82 |  2.885e-79 |  7.177e-79 |  4.504e-79 |  4.078e-79 |  5.585e-82 |  1.822e-79 |   7.49e-79 |  1.002e-78 |   5.73e-79 |  2.001e-79 |  4.977e-82 |  2.764e-79 |  5.865e-79 |  8.376e-79 |    9.7e-79 |  5.267e-79 |  1.382e-79 |  9.956e-82 |  2.345e-79 |  6.723e-79 |   7.19e-79 |  1.116e-78 |  6.706e-79 |  4.231e-79 |  2.183e-79 |  1.948e-81 |  1.813e-79 |  5.692e-79 |  8.483e-79 |  5.313e-79 |  1.975e-78 |  2.056e-79 |  4.272e-79 |  1.774e-79 |  2.647e-81 |  2.424e-79 |  7.087e-79 |  1.043e-78 |   6.25e-79 |  6.579e-79 |  4.566e-79 |  2.542e-79 |  1.443e-79 |  3.075e-81 |   1.99e-79 |  4.804e-79 |  7.719e-79 |  8.353e-79 |  6.406e-79 |  5.015e-79 |  4.955e-79 |  3.892e-79 |  2.369e-79 |  3.845e-81 |   2.28e-79 |  6.301e-79 |  4.608e-79 |  3.947e-79 |  4.691e-79 |  3.954e-79 |  1.333e-80 |   2.84e-79 |  3.198e-79 |  4.659e-79 |  5.706e-79 |  5.952e-79 |  3.304e-80 |
35 |  2.278e-81 |  3.722e-79 |  2.982e-79 |  7.525e-82 |  1.714e-79 |  5.127e-79 |  3.028e-79 |  3.145e-79 |  5.804e-82 |  1.221e-79 |  4.734e-79 |  5.834e-79 |  4.637e-79 |   2.06e-79 |  2.894e-82 |  1.149e-79 |    4.2e-79 |  4.816e-79 |  7.052e-79 |  5.054e-79 |  1.054e-79 |  7.118e-82 |  1.054e-79 |  4.185e-79 |   4.76e-79 |  6.848e-79 |  7.324e-79 |  3.017e-79 |  1.884e-79 |  1.352e-81 |  7.782e-80 |  3.652e-79 |  5.038e-79 |  7.259e-79 |  2.056e-79 |  9.955e-79 |  1.692e-79 |  1.383e-79 |  1.806e-81 |  1.374e-79 |  4.508e-79 |  6.203e-79 |  5.476e-79 |  3.526e-79 |  3.533e-79 |  1.717e-79 |  1.081e-79 |  2.114e-81 |  1.033e-79 |  3.253e-79 |   4.62e-79 |  5.218e-79 |  4.566e-79 |  3.284e-79 |  3.405e-79 |  2.728e-79 |  1.582e-79 |  2.722e-81 |  1.307e-79 |  4.516e-79 |  3.428e-79 |    2.6e-79 |   3.31e-79 |  2.652e-79 |  9.151e-81 |  1.887e-79 |  2.245e-79 |   3.26e-79 |  3.329e-79 |  4.198e-79 |  2.345e-80 |
36 |  1.663e-81 |  2.203e-79 |  2.485e-79 |  4.887e-82 |  1.482e-79 |  3.626e-79 |  2.258e-79 |  1.923e-79 |  3.371e-82 |  1.158e-79 |  3.696e-79 |  4.402e-79 |  3.002e-79 |  1.185e-79 |   2.51e-82 |  1.536e-79 |  2.971e-79 |  3.756e-79 |  4.515e-79 |  3.071e-79 |  7.084e-80 |  4.897e-82 |  1.245e-79 |  3.185e-79 |  3.672e-79 |  4.587e-79 |  4.399e-79 |  2.203e-79 |  1.052e-79 |  9.721e-82 |  9.054e-80 |  2.874e-79 |  3.728e-79 |  4.387e-79 |  4.272e-79 |  1.692e-79 |  3.809e-79 |  4.751e-80 |  1.293e-81 |  1.316e-79 |  3.621e-79 |  4.371e-79 |  3.627e-79 |  2.967e-79 |  2.068e-79 |  1.319e-79 |  6.771e-80 |  1.448e-81 |  9.821e-80 |  2.336e-79 |  3.431e-79 |  4.084e-79 |  3.158e-79 |   2.35e-79 |  2.329e-79 |  1.965e-79 |  1.086e-79 |  1.882e-81 |  1.112e-79 |  3.057e-79 |  2.317e-79 |  1.982e-79 |  2.297e-79 |  1.819e-79 |  6.144e-81 |  1.407e-79 |  1.591e-79 |  2.356e-79 |   2.69e-79 |  2.894e-79 |   1.65e-80 |
37 |   7.84e-82 |  1.149e-79 |  1.172e-79 |  2.253e-82 |  7.459e-80 |  1.675e-79 |  1.072e-79 |  8.584e-80 |  1.177e-82 |  5.256e-80 |  1.694e-79 |  2.043e-79 |  1.254e-79 |  3.611e-80 |  1.213e-82 |   6.12e-80 |  1.458e-79 |  1.833e-79 |  2.054e-79 |  1.046e-79 |  2.879e-80 |  2.399e-82 |  5.464e-80 |  1.649e-79 |   1.74e-79 |  2.332e-79 |  1.722e-79 |  8.394e-80 |  5.445e-80 |  4.302e-82 |  4.101e-80 |  1.301e-79 |  1.719e-79 |  2.238e-79 |  1.774e-79 |  1.383e-79 |  4.751e-80 |  9.716e-80 |  3.789e-82 |  6.085e-80 |  1.784e-79 |   2.25e-79 |  1.753e-79 |  1.269e-79 |  1.074e-79 |  5.327e-80 |  3.449e-80 |  7.305e-82 |  4.881e-80 |  1.123e-79 |  1.691e-79 |  1.801e-79 |  1.389e-79 |  1.145e-79 |  1.145e-79 |  8.582e-80 |  5.155e-80 |  9.811e-82 |  5.442e-80 |   1.46e-79 |  1.128e-79 |  9.239e-80 |  1.083e-79 |  8.402e-80 |  3.204e-81 |  6.584e-80 |  7.608e-80 |   1.03e-79 |  1.216e-79 |  1.392e-79 |  8.091e-81 |
38 |  1.211e-83 |  1.564e-81 |  1.688e-81 |  2.968e-84 |  9.428e-82 |  2.291e-81 |  1.522e-81 |  1.137e-81 |  1.725e-84 |  6.962e-82 |  2.215e-81 |  3.028e-81 |  1.666e-81 |  5.553e-82 |  1.943e-84 |  8.031e-82 |  1.961e-81 |  2.518e-81 |  2.982e-81 |  1.501e-81 |  4.398e-82 |  3.735e-84 |  7.105e-82 |  1.963e-81 |  2.383e-81 |  3.298e-81 |   2.56e-81 |  1.143e-81 |   7.44e-82 |  6.418e-84 |  5.306e-82 |  1.856e-81 |  2.329e-81 |  2.938e-81 |  2.647e-81 |  1.806e-81 |  1.293e-81 |  3.789e-82 |  1.546e-83 |  7.977e-82 |  2.474e-81 |  2.863e-81 |  2.457e-81 |  1.824e-81 |  1.489e-81 |  8.718e-82 |  4.322e-82 |  1.044e-83 |  5.854e-82 |  1.595e-81 |  2.347e-81 |  2.744e-81 |  1.999e-81 |  1.513e-81 |  1.593e-81 |  1.264e-81 |  7.331e-82 |  1.403e-83 |  7.385e-82 |  1.989e-81 |  1.529e-81 |  1.212e-81 |  1.568e-81 |  1.185e-81 |  4.524e-83 |  9.458e-82 |  1.017e-81 |  1.546e-81 |  1.755e-81 |  1.881e-81 |  1.123e-82 |
39 |  1.268e-81 |  1.874e-79 |  1.927e-79 |  3.616e-82 |  2.229e-79 |  2.883e-79 |  1.652e-79 |  7.917e-80 |  1.521e-82 |  1.951e-79 |  3.695e-79 |  3.152e-79 |  1.368e-79 |  3.893e-80 |  1.456e-82 |  2.301e-79 |  3.072e-79 |  3.116e-79 |  2.446e-79 |  1.319e-79 |  3.285e-80 |  3.274e-82 |  2.061e-79 |  3.485e-79 |  3.337e-79 |  3.376e-79 |  1.916e-79 |  1.091e-79 |  6.785e-80 |  6.639e-82 |  1.217e-79 |  2.812e-79 |  3.402e-79 |  3.554e-79 |  2.424e-79 |  1.374e-79 |  1.316e-79 |  6.085e-80 |  7.977e-82 |  2.847e-79 |  3.072e-79 |  4.035e-79 |  2.565e-79 |  1.643e-79 |  1.466e-79 |  8.832e-80 |  5.207e-80 |  9.982e-82 |  1.163e-79 |  2.432e-79 |  2.818e-79 |  3.053e-79 |  2.132e-79 |  1.631e-79 |  1.767e-79 |  1.396e-79 |  7.633e-80 |  1.392e-81 |  1.489e-79 |  2.312e-79 |  1.635e-79 |  1.552e-79 |  1.835e-79 |   1.36e-79 |  4.819e-81 |  1.448e-79 |   1.27e-79 |  1.763e-79 |  2.147e-79 |  2.271e-79 |  1.232e-80 |
40 |   3.54e-81 |  5.636e-79 |  4.093e-79 |  1.032e-81 |   5.17e-79 |  7.747e-79 |  4.529e-79 |  3.056e-79 |  4.994e-82 |  4.085e-79 |  8.945e-79 |  8.723e-79 |  5.059e-79 |  1.229e-79 |  4.549e-82 |  4.636e-79 |  8.177e-79 |  8.272e-79 |  8.016e-79 |  4.185e-79 |  1.117e-79 |  1.086e-81 |  3.932e-79 |  8.231e-79 |  9.607e-79 |  1.001e-78 |  6.274e-79 |  3.482e-79 |   2.03e-79 |  1.865e-81 |  3.185e-79 |  8.138e-79 |  7.255e-79 |  1.087e-78 |  7.087e-79 |  4.508e-79 |  3.621e-79 |  1.784e-79 |  2.474e-81 |  3.072e-79 |  2.084e-78 |  6.193e-79 |  8.267e-79 |  5.603e-79 |  4.073e-79 |  2.582e-79 |  1.393e-79 |  3.065e-81 |  3.374e-79 |  4.128e-79 |  8.149e-79 |  9.266e-79 |  6.273e-79 |  4.566e-79 |  4.976e-79 |  4.173e-79 |  2.216e-79 |  4.138e-81 |   3.48e-79 |  6.569e-79 |  5.179e-79 |  4.197e-79 |  5.047e-79 |  3.928e-79 |  1.348e-80 |  3.613e-79 |  3.567e-79 |  4.746e-79 |  6.404e-79 |  5.685e-79 |  3.596e-80 |
