****************************************************************************************************
This file includes true energy spectra and migration matrices for the high energy neutral current elastic sample proton (the numerator of the ratio)
with reconstructed energy from 350 to 800 MeV
****************************************************************************************************

440.0<Trec<455.0       |  0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      4.714664e-01      1.728710e+00      1.137070e+01      4.266699e+01      6.578955e+01      5.032959e+01      2.531915e+01      1.229813e+01      6.443374e+00      4.086042e+00      2.357332e+00      9.429328e-01      9.429328e-01      6.286219e-01      7.857774e-01      0.000000e+00      1.571555e-01      0.000000e+00      4.714664e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01    
455.0<Trec<470.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      3.928887e+00      1.948728e+01      4.655684e+01      5.516157e+01      4.010199e+01      2.290297e+01      9.586484e+00      4.400353e+00      3.143110e+00      1.414399e+00      9.429328e-01      9.429328e-01      9.429328e-01      7.857774e-01      3.143109e-01      3.143109e-01      3.143109e-01      6.286219e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
470.0<Trec<485.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      4.400353e+00      2.349082e+01      4.623083e+01      4.827125e+01      2.718790e+01      1.084373e+01      7.543463e+00      4.871819e+00      2.514488e+00      1.749543e+00      1.100088e+00      1.257244e+00      6.286219e-01      1.571555e-01      3.143109e-01      1.571555e-01      7.857774e-01      1.571555e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00    
485.0<Trec<500.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.728710e+00      5.186131e+00      2.420194e+01      4.667517e+01      3.775712e+01      1.777244e+01      1.071531e+01      5.500442e+00      4.086042e+00      2.514488e+00      1.414399e+00      9.429328e-01      7.857774e-01      1.100088e+00      1.571555e-01      1.571555e-01      3.143109e-01      0.000000e+00      1.571555e-01      1.386286e-01      1.571555e-01      1.571555e-01      4.714664e-01    
500.0<Trec<515.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.100088e+00      8.014929e+00      3.237403e+01      4.292722e+01      2.231608e+01      1.304390e+01      6.286219e+00      3.614576e+00      3.143110e+00      2.043021e+00      9.429328e-01      9.429328e-01      1.134139e+00      1.100088e+00      4.714664e-01      3.143109e-01      0.000000e+00      4.714664e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00    
515.0<Trec<530.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      2.828799e+00      1.194382e+01      3.095963e+01      3.127394e+01      1.461546e+01      8.172085e+00      4.557509e+00      2.671643e+00      1.728710e+00      2.043021e+00      1.571555e+00      1.100088e+00      3.143109e-01      1.571555e-01      9.845653e-01      3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01    
530.0<Trec<545.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      1.571555e-01      3.300265e+00      2.044127e+01      2.817994e+01      1.964443e+01      1.100088e+01      5.073056e+00      3.457420e+00      3.166994e+00      1.414399e+00      1.885866e+00      9.429328e-01      1.257244e+00      4.941424e-01      6.286219e-01      1.571555e-01      1.571555e-01      1.571555e-01      3.143109e-01      0.000000e+00      6.286219e-01    
545.0<Trec<560.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.100088e+00      6.757685e+00      2.475723e+01      2.676260e+01      1.071737e+01      7.386307e+00      3.614576e+00      2.200177e+00      2.671643e+00      1.257244e+00      4.714664e-01      3.143109e-01      7.857774e-01      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      4.714664e-01    
560.0<Trec<575.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      2.828799e+00      1.434669e+01      2.687359e+01      1.823004e+01      1.040289e+01      6.993340e+00      2.983570e+00      2.200177e+00      2.043021e+00      4.714664e-01      4.714664e-01      8.133068e-01      6.286219e-01      4.714664e-01      0.000000e+00      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01    
575.0<Trec<590.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      6.286219e-01      7.386307e+00      2.154482e+01      2.797367e+01      1.241528e+01      8.643551e+00      3.958098e+00      3.018622e+00      1.885866e+00      1.571555e+00      1.100088e+00      1.414399e+00      6.286219e-01      3.143109e-01      3.143109e-01      1.571555e-01      0.000000e+00      3.143109e-01      7.857774e-01    
590.0<Trec<605.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.885866e+00      1.211341e+01      2.424452e+01      1.461546e+01      1.084373e+01      5.657597e+00      3.614576e+00      2.514488e+00      2.200177e+00      1.414399e+00      1.414399e+00      4.714664e-01      3.143109e-01      3.143109e-01      4.714664e-01      3.143109e-01      1.571555e-01      6.286219e-01    
605.0<Trec<620.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      9.429328e-01      4.759181e+00      1.791572e+01      2.153030e+01      1.210097e+01      7.857774e+00      3.964424e+00      2.699313e+00      9.692346e-01      1.571555e+00      4.714664e-01      4.714664e-01      6.286219e-01      3.143109e-01      1.571555e-01      3.143109e-01      1.571555e-01      7.857774e-01    
620.0<Trec<635.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.257244e+00      5.841628e+00      2.013058e+01      1.683620e+01      8.643551e+00      5.186131e+00      3.300265e+00      2.043021e+00      1.571555e+00      2.043021e+00      1.257244e+00      9.429328e-01      3.143109e-01      4.714664e-01      3.143109e-01      3.143109e-01      7.857774e-01    
635.0<Trec<650.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      4.599476e+00      1.131519e+01      1.461546e+01      9.919061e+00      5.186131e+00      3.300265e+00      2.357332e+00      1.885866e+00      1.571555e+00      1.571555e+00      3.143109e-01      6.286219e-01      6.286219e-01      7.857774e-01      0.000000e+00      7.857774e-01    
650.0<Trec<665.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      7.857774e-01      6.129064e+00      1.147235e+01      1.293932e+01      6.600530e+00      4.243198e+00      2.985954e+00      1.571555e+00      1.257244e+00      1.257244e+00      9.429328e-01      1.100088e+00      7.857774e-01      3.457198e-01      3.143109e-01      1.100088e+00    
665.0<Trec<680.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      9.429328e-01      7.229152e+00      1.021511e+01      7.857774e+00      5.186131e+00      4.243198e+00      1.414399e+00      2.828799e+00      7.857774e-01      6.286219e-01      9.429328e-01      9.429328e-01      6.286219e-01      0.000000e+00      1.414399e+00    
680.0<Trec<695.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      6.286219e-01      3.300265e+00      7.386307e+00      1.054936e+01      3.614576e+00      4.425785e+00      2.985954e+00      2.317294e+00      1.571555e+00      9.429328e-01      1.414399e+00      9.429328e-01      1.571555e-01      1.571555e-01      3.143109e-01    
695.0<Trec<710.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      4.714664e-01      3.771731e+00      1.005795e+01      6.805119e+00      3.645743e+00      2.671643e+00      2.200177e+00      1.257244e+00      1.571555e+00      4.714664e-01      6.286219e-01      1.414399e+00      0.000000e+00      2.200177e+00    
710.0<Trec<725.0       |  0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      1.885866e+00      5.814753e+00      5.657597e+00      5.186131e+00      2.373049e+00      2.514488e+00      2.074188e+00      9.429328e-01      1.414399e+00      4.714664e-01      6.286219e-01      9.429328e-01      1.728710e+00    
725.0<Trec<740.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      1.571555e-01      3.168557e+00      5.028975e+00      5.343286e+00      2.985954e+00      2.200177e+00      2.066050e+00      1.414399e+00      6.286219e-01      4.714664e-01      3.143109e-01      3.143109e-01      2.715796e+00    
740.0<Trec<755.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.100088e+00      2.671643e+00      4.243198e+00      2.671643e+00      2.671643e+00      1.257244e+00      1.100088e+00      1.571555e+00      3.143109e-01      1.571555e-01      4.714664e-01      2.200177e+00    
755.0<Trec<770.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      2.357332e+00      3.928887e+00      2.828799e+00      2.043021e+00      1.728710e+00      1.100088e+00      1.414399e+00      4.714664e-01      7.857774e-01      3.143109e-01      2.514488e+00    
770.0<Trec<785.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      4.714664e-01      3.042741e+00      3.300265e+00      2.828799e+00      2.043021e+00      1.100088e+00      7.857774e-01      3.143109e-01      9.731126e-01      4.714664e-01      3.143110e+00    
785.0<Trec<800.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      1.883225e-01      0.000000e+00      1.883225e-01      1.881355e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      9.740999e-01      1.885866e+00      3.457420e+00      2.671643e+00      3.016934e+00      1.571555e+00      9.429328e-01      1.100088e+00      1.571555e-01      9.429328e-01      2.985954e+00    
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================


Table 5. Migration matrix (Ttrue vs Trec) for the neutral current elastic on Carbon protons and with FSI.
The 2-dimensional histogram (true vs reconstructed energy) with 30 x 30 bins for the events that pass the cuts.
True energy is from 300.0 MeV to 900.0 MeV with the first underflow bin and the last overflow bin; reconstructed energy from 350.0 MeV to 800.0 MeV.
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
      energy range(MeV)|  Ttrue<300.0      300.0<Ttrue<321.4 321.4<Ttrue<342.9 342.9<Ttrue<364.3 364.3<Ttrue<385.7 385.7<Ttrue<407.1 407.1<Ttrue<428.6 428.6<Ttrue<450.0 450.0<Ttrue<471.4 471.4<Ttrue<492.9 492.9<Ttrue<514.3 514.3<Ttrue<535.7 535.7<Ttrue<557.1 557.1<Ttrue<578.6 578.6<Ttrue<600.0 600.0<Ttrue<621.4 621.4<Ttrue<642.9 642.9<Ttrue<664.3 664.3<Ttrue<685.7 685.7<Ttrue<707.1 707.1<Ttrue<728.6 728.6<Ttrue<750.0 750.0<Ttrue<771.4 771.4<Ttrue<792.9 792.9<Ttrue<814.3 814.3<Ttrue<835.7 835.7<Ttrue<857.1 857.1<Ttrue<878.6 878.6<Ttrue<900.0    Ttrue>900.0
energy range(MeV)      |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
350.0<Trec<365.0       |  1.257244e+00      1.571555e-01      1.571555e-01      2.357332e+00      3.143110e+00      4.871819e+00      5.657597e+00      4.579905e+00      4.714664e+00      2.831502e+00      2.200177e+00      1.100088e+00      1.257244e+00      1.414399e+00      3.143109e-01      1.571555e-01      4.714664e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01    
365.0<Trec<380.0       |  1.571555e-01      3.143109e-01      1.571555e-01      6.286219e-01      1.275339e+00      3.457420e+00      5.028975e+00      5.028975e+00      3.928887e+00      3.928887e+00      2.200177e+00      1.571555e+00      1.571555e+00      6.286219e-01      9.429328e-01      6.316180e-01      6.286219e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00    
380.0<Trec<395.0       |  3.143109e-01      4.714664e-01      1.571555e-01      4.714664e-01      1.257244e+00      1.728710e+00      4.557509e+00      4.571911e+00      5.814753e+00      4.086042e+00      2.671643e+00      2.200177e+00      1.414399e+00      9.429328e-01      1.100088e+00      7.857774e-01      4.714664e-01      4.714664e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00    
395.0<Trec<410.0       |  1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      7.857774e-01      1.257244e+00      4.086042e+00      6.443374e+00      3.614576e+00      4.400353e+00      2.357332e+00      2.058969e+00      1.571555e+00      1.100088e+00      9.429328e-01      7.857774e-01      1.571555e-01      4.714664e-01      1.571555e-01      0.000000e+00      6.286219e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01    
410.0<Trec<425.0       |  6.286219e-01      3.143109e-01      1.571555e-01      1.571555e-01      0.000000e+00      6.286219e-01      2.357332e+00      4.400353e+00      4.400353e+00      3.928887e+00      2.514488e+00      2.828799e+00      2.822311e+00      1.100088e+00      7.857774e-01      1.100088e+00      4.714664e-01      4.714664e-01      1.571555e-01      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      1.571555e-01      4.714664e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01    
425.0<Trec<440.0       |  1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.100088e+00      2.828799e+00      5.214816e+00      5.500442e+00      3.771731e+00      2.357332e+00      1.885866e+00      2.357332e+00      9.429328e-01      7.857774e-01      4.714664e-01      9.429328e-01      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      6.286219e-01    
440.0<Trec<455.0       |  3.143109e-01      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      3.143109e-01      7.857774e-01      2.200177e+00      3.156029e+00      3.771731e+00      3.771731e+00      2.200177e+00      1.728710e+00      1.257244e+00      7.857774e-01      6.286219e-01      7.857774e-01      4.714664e-01      6.286219e-01      6.286219e-01      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01    
455.0<Trec<470.0       |  3.143109e-01      1.571555e-01      1.752336e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      6.286219e-01      2.357332e+00      2.828799e+00      4.243198e+00      4.557509e+00      3.457420e+00      1.414399e+00      1.100088e+00      1.257244e+00      7.857774e-01      4.714664e-01      4.714664e-01      3.143109e-01      6.286219e-01      3.143109e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      3.143109e-01    
470.0<Trec<485.0       |  1.571555e-01      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      3.143109e-01      4.714664e-01      1.100088e+00      2.671643e+00      2.530480e+00      3.143110e+00      5.028975e+00      2.218125e+00      2.368330e+00      6.286219e-01      7.857774e-01      9.429328e-01      1.257244e+00      3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      3.143109e-01      1.571555e-01      3.143109e-01    
485.0<Trec<500.0       |  3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      3.143109e-01      6.286219e-01      9.429328e-01      1.571555e+00      3.614576e+00      4.714664e+00      2.828799e+00      2.671643e+00      1.885866e+00      9.429328e-01      9.429328e-01      9.429328e-01      7.857774e-01      4.714664e-01      3.143109e-01      4.714664e-01      3.143109e-01      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01    
500.0<Trec<515.0       |  1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      3.143109e-01      0.000000e+00      1.571555e-01      0.000000e+00      4.714664e-01      1.571555e-01      2.200177e+00      2.671643e+00      2.514488e+00      3.143110e+00      1.414399e+00      9.429328e-01      1.728710e+00      3.143109e-01      7.857774e-01      4.714664e-01      4.714664e-01      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      4.714664e-01    
515.0<Trec<530.0       |  3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      3.143109e-01      2.200177e+00      2.671643e+00      1.728710e+00      9.429328e-01      1.571555e+00      7.857774e-01      4.714664e-01      3.143109e-01      3.143109e-01      4.714664e-01      3.143109e-01      3.143109e-01      3.143109e-01      0.000000e+00      7.857774e-01      0.000000e+00      1.571555e-01      6.286219e-01    
530.0<Trec<545.0       |  4.714664e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      0.000000e+00      7.857774e-01      1.100088e+00      1.571555e+00      1.257244e+00      7.857774e-01      9.429328e-01      7.857774e-01      1.571555e-01      3.143109e-01      1.571555e-01      3.143109e-01      1.571555e-01      1.571555e-01      4.714664e-01      4.714664e-01      3.143109e-01      3.143109e-01      1.571555e-01      1.291708e+00    
545.0<Trec<560.0       |  0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      3.143109e-01      1.257244e+00      1.414399e+00      1.100088e+00      1.571555e+00      7.857774e-01      7.857774e-01      9.429328e-01      6.286219e-01      7.857774e-01      3.143109e-01      0.000000e+00      3.143109e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      6.286219e-01    
560.0<Trec<575.0       |  1.571555e-01      3.143109e-01      1.571555e-01      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      7.857774e-01      1.257244e+00      1.885866e+00      1.571555e+00      9.429328e-01      6.286219e-01      6.286219e-01      7.857774e-01      1.571555e-01      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      7.857774e-01    
575.0<Trec<590.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      6.286219e-01      1.257244e+00      1.728710e+00      9.429328e-01      1.257244e+00      1.100088e+00      5.024465e-01      1.571555e-01      1.571555e-01      1.571555e-01      1.571555e-01      1.571555e-01      4.714664e-01      3.143109e-01      0.000000e+00      1.728710e+00    
590.0<Trec<605.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      3.143109e-01      9.429328e-01      1.414399e+00      1.257244e+00      6.286219e-01      4.714664e-01      7.857774e-01      7.857774e-01      1.100088e+00      4.714664e-01      3.143109e-01      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01      2.357332e+00    
605.0<Trec<620.0       |  0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      1.571555e-01      1.100088e+00      1.257244e+00      7.857774e-01      1.414399e+00      9.429328e-01      1.571555e-01      1.571555e-01      7.857774e-01      3.143109e-01      3.143109e-01      3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.100088e+00    
620.0<Trec<635.0       |  3.454780e-01      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      3.143109e-01      1.414399e+00      1.571555e+00      7.857774e-01      6.286219e-01      7.857774e-01      6.286219e-01      1.571555e-01      6.286219e-01      0.000000e+00      0.000000e+00      1.571555e-01      3.143109e-01      1.571555e-01      1.571555e+00    
635.0<Trec<650.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      6.286219e-01      3.143109e-01      1.257244e+00      7.857774e-01      4.714664e-01      6.593191e-01      6.286219e-01      1.571555e-01      3.143109e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.917987e+00    
650.0<Trec<665.0       |  0.000000e+00      0.000000e+00      4.714664e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      3.143109e-01      1.571555e-01      1.571555e-01      0.000000e+00      3.143109e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      9.429328e-01      9.429328e-01      9.429328e-01      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01      3.143109e-01      1.571555e-01      3.143109e-01      0.000000e+00      9.429328e-01    
665.0<Trec<680.0       |  1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      0.000000e+00      7.457388e-01      1.571555e-01      3.143109e-01      3.143109e-01      1.571555e-01      3.143109e-01      9.429328e-01      3.143109e-01      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      2.357332e+00    
680.0<Trec<695.0       |  0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      4.714664e-01      9.429328e-01      1.571555e-01      7.857774e-01      4.714664e-01      7.457388e-01      1.571555e-01      0.000000e+00      0.000000e+00      4.714664e-01      3.143109e-01      1.414399e+00    
695.0<Trec<710.0       |  3.454780e-01      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      1.571555e-01      0.000000e+00      0.000000e+00      4.714664e-01      6.286219e-01      1.571555e-01      4.714664e-01      4.714664e-01      1.571555e-01      3.143109e-01      0.000000e+00      0.000000e+00      1.768695e+00    
710.0<Trec<725.0       |  2.742724e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      1.100088e+00      1.060050e+00      3.143109e-01      4.714664e-01      9.429328e-01      3.143109e-01      1.571555e-01      1.571555e-01      3.143109e-01      2.671643e+00    
725.0<Trec<740.0       |  1.883225e-01      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      6.286219e-01      4.714664e-01      4.714664e-01      3.143109e-01      2.742724e-01      0.000000e+00      4.714664e-01      3.143109e-01      3.143109e-01      2.205474e+00    
740.0<Trec<755.0       |  1.883225e-01      0.000000e+00      3.766451e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      0.000000e+00      0.000000e+00      2.742724e-01      0.000000e+00      1.571555e-01      2.742724e-01      3.143109e-01      4.714664e-01      3.143109e-01      0.000000e+00      0.000000e+00      9.429328e-01    
